fecha,ubigeo,cunamas_diurno,cunamas_familias,juntos_afiliados,juntos_abonados,foncodes_usuarios,foncodes_proyectos_culminados,foncodes_proyectos_ejecucion,haku_winay_ejecucion,haku_winay_culminados,pension65_usuarios,qali_warma_ninos,qali_warma_instituciones,contigo_usuarios,pais_tambos,pais_atenciones,pais_beneficiarios
20240831,81102,0.0,108.0,286.0,283.0,,,,,,233.0,566.0,18.0,28.0,,,
20240831,81103,64.0,230.0,867.0,838.0,,,,0.0,810.0,722.0,1965.0,69.0,106.0,,,
20240831,81104,26.0,325.0,746.0,736.0,,,,0.0,1300.0,546.0,1672.0,57.0,91.0,2.0,1943.0,1361.0
20240831,81105,68.0,87.0,541.0,534.0,,,,0.0,779.0,369.0,1850.0,42.0,27.0,2.0,914.0,651.0
20240831,81106,0.0,281.0,214.0,204.0,,,,,,289.0,1579.0,23.0,41.0,,,
20240831,81201,36.0,178.0,492.0,489.0,,,,,,500.0,3489.0,47.0,86.0,,,
20240831,81202,60.0,184.0,316.0,307.0,120.0,1.0,,,,238.0,1780.0,18.0,25.0,,,
20240831,81203,0.0,139.0,27.0,29.0,,,,,,68.0,479.0,9.0,14.0,,,
20240831,81204,0.0,189.0,278.0,273.0,0.0,2.0,,0.0,500.0,180.0,712.0,24.0,11.0,1.0,652.0,348.0
20240831,81205,36.0,574.0,1431.0,1400.0,1640.0,,2.0,400.0,815.0,937.0,2917.0,59.0,64.0,2.0,711.0,291.0
20240831,81206,0.0,230.0,362.0,356.0,,,,0.0,420.0,365.0,976.0,21.0,46.0,,,
20240831,81207,0.0,103.0,228.0,224.0,,,,,,247.0,711.0,19.0,50.0,,,
20240831,81208,28.0,90.0,157.0,153.0,,,,,,203.0,987.0,13.0,39.0,,,
20240831,81209,0.0,160.0,399.0,384.0,0.0,2.0,,0.0,500.0,465.0,1322.0,34.0,53.0,,,
20240831,81210,92.0,713.0,1594.0,1572.0,,,,0.0,1159.0,1000.0,5159.0,82.0,65.0,2.0,2337.0,1716.0
20240831,81211,0.0,200.0,106.0,98.0,,,,,,202.0,1470.0,12.0,40.0,,,
20240831,81212,100.0,392.0,944.0,920.0,,,,0.0,900.0,735.0,3152.0,58.0,99.0,3.0,1700.0,940.0
20240831,81301,88.0,135.0,184.0,181.0,,,,,,599.0,3535.0,40.0,142.0,,,
20240831,81302,48.0,205.0,269.0,256.0,,,,,,509.0,1542.0,47.0,96.0,,,
20240831,81303,28.0,149.0,61.0,61.0,,,,,,398.0,480.0,13.0,47.0,,,
20240831,81304,,,31.0,30.0,,,,,,112.0,701.0,12.0,12.0,,,
20240831,81305,16.0,175.0,125.0,114.0,,,,,,746.0,860.0,28.0,109.0,,,
20240831,81306,0.0,211.0,422.0,400.0,,,,,,477.0,1727.0,52.0,46.0,1.0,449.0,371.0
20240831,81307,16.0,0.0,40.0,39.0,,,,,,135.0,701.0,6.0,23.0,,,
20240831,90101,346.0,392.0,732.0,707.0,,,,,,748.0,6682.0,56.0,124.0,1.0,1160.0,502.0
20240831,90102,0.0,41.0,143.0,138.0,,,,0.0,400.0,276.0,265.0,26.0,23.0,,,
20240831,90103,84.0,612.0,1690.0,1651.0,1886.0,2.0,2.0,460.0,1615.0,1833.0,3119.0,160.0,176.0,1.0,196.0,151.0
20240831,90104,,,35.0,34.0,,,,,,92.0,94.0,8.0,7.0,,,
20240831,90105,,,125.0,119.0,,,,0.0,380.0,200.0,232.0,20.0,12.0,1.0,569.0,274.0
20240831,90106,0.0,80.0,90.0,88.0,1640.0,,2.0,400.0,0.0,97.0,498.0,16.0,11.0,1.0,783.0,577.0
20240831,90107,0.0,10.0,38.0,38.0,,,,,,108.0,35.0,6.0,9.0,,,
20240831,90108,0.0,50.0,18.0,18.0,,,,,,48.0,157.0,5.0,3.0,,,
20240831,90109,0.0,17.0,56.0,55.0,,,,,,124.0,150.0,9.0,6.0,1.0,461.0,195.0
20240831,90110,0.0,20.0,88.0,88.0,0.0,2.0,,0.0,400.0,87.0,146.0,15.0,8.0,1.0,405.0,233.0
20240831,90111,,,37.0,37.0,,,,,,34.0,174.0,2.0,1.0,,,
20240831,90112,,,83.0,77.0,,,,0.0,200.0,116.0,175.0,19.0,21.0,,,
20240831,90113,0.0,34.0,153.0,149.0,1640.0,,2.0,400.0,0.0,172.0,352.0,15.0,14.0,1.0,481.0,228.0
20240831,90114,0.0,36.0,135.0,133.0,,,,0.0,605.0,427.0,357.0,23.0,29.0,,,
20240831,90115,0.0,28.0,45.0,46.0,,,,0.0,200.0,80.0,58.0,7.0,9.0,,,
20240831,90116,0.0,40.0,194.0,191.0,1640.0,,2.0,400.0,0.0,256.0,285.0,28.0,14.0,1.0,397.0,273.0
20240831,90117,148.0,834.0,2494.0,2413.0,0.0,2.0,,0.0,2872.0,1193.0,5216.0,117.0,436.0,3.0,2581.0,1812.0
20240831,90118,95.0,43.0,463.0,437.0,,,,,,400.0,1183.0,12.0,65.0,,,
20240831,90119,52.0,139.0,623.0,608.0,0.0,2.0,,0.0,1048.0,585.0,1257.0,54.0,75.0,1.0,1456.0,746.0
20240831,90201,112.0,91.0,725.0,707.0,,,,,,722.0,2549.0,43.0,108.0,,,
20240831,90202,0.0,86.0,356.0,351.0,0.0,2.0,,0.0,849.0,277.0,765.0,22.0,49.0,1.0,1406.0,465.0
20240831,90203,0.0,186.0,524.0,514.0,,,,0.0,979.0,509.0,1010.0,36.0,51.0,,,
20240831,90204,24.0,0.0,156.0,154.0,,,,,,325.0,359.0,16.0,35.0,,,
20240831,90205,,,149.0,147.0,,,,,,258.0,191.0,16.0,16.0,,,
20240831,90206,145.0,278.0,1112.0,1088.0,1640.0,2.0,2.0,400.0,890.0,666.0,3067.0,54.0,75.0,1.0,1902.0,969.0
20240831,90207,44.0,0.0,221.0,219.0,,,,0.0,400.0,403.0,518.0,21.0,58.0,1.0,564.0,343.0
20240831,90208,16.0,130.0,525.0,520.0,,,,0.0,432.0,520.0,846.0,28.0,68.0,,,
20240831,90301,248.0,740.0,1902.0,1848.0,,,,0.0,1669.0,1294.0,6613.0,122.0,309.0,2.0,5882.0,2750.0
20240831,90302,99.0,220.0,810.0,795.0,0.0,2.0,,0.0,1098.0,477.0,2004.0,46.0,101.0,,,
20240831,90303,16.0,0.0,53.0,53.0,,,,,,89.0,106.0,4.0,3.0,,,
20240831,90304,0.0,113.0,79.0,76.0,,,,,,105.0,657.0,19.0,28.0,1.0,1104.0,842.0
20240831,90305,0.0,38.0,114.0,114.0,,,,,,127.0,149.0,14.0,5.0,,,
20240831,90306,0.0,120.0,336.0,327.0,,,,0.0,400.0,429.0,750.0,40.0,63.0,1.0,1192.0,334.0
20240831,90307,24.0,0.0,138.0,131.0,697.0,,2.0,340.0,0.0,129.0,378.0,13.0,29.0,,,
20240831,90308,20.0,40.0,102.0,102.0,,,,,,150.0,202.0,5.0,15.0,,,
20240831,90309,0.0,52.0,77.0,74.0,,,,,,121.0,265.0,15.0,17.0,,,
20240831,90310,0.0,23.0,67.0,67.0,,,,,,93.0,141.0,11.0,12.0,,,
20240831,90311,0.0,37.0,152.0,150.0,,,,0.0,361.0,139.0,197.0,15.0,21.0,1.0,387.0,196.0
20240831,90312,0.0,101.0,287.0,283.0,,,,,,308.0,616.0,29.0,35.0,1.0,1340.0,760.0
20240831,90401,56.0,33.0,207.0,200.0,,,,,,148.0,543.0,29.0,11.0,1.0,1049.0,393.0
20240831,90402,,,72.0,72.0,,,,,,162.0,112.0,17.0,6.0,,,
20240831,90403,0.0,67.0,137.0,134.0,,,,,,134.0,366.0,28.0,14.0,2.0,1465.0,504.0
20240831,90404,,,105.0,103.0,,,,,,137.0,182.0,20.0,12.0,1.0,396.0,330.0
20240831,90405,0.0,23.0,78.0,74.0,820.0,,2.0,400.0,0.0,77.0,144.0,15.0,12.0,2.0,1137.0,194.0
20240831,90406,0.0,20.0,65.0,63.0,,,,,,105.0,100.0,13.0,9.0,,,
20240831,90407,0.0,25.0,109.0,109.0,,,,,,206.0,211.0,18.0,6.0,1.0,834.0,282.0
20240831,90408,,,39.0,39.0,820.0,,2.0,400.0,0.0,53.0,53.0,7.0,13.0,1.0,621.0,276.0
20240831,90409,0.0,15.0,101.0,100.0,820.0,,2.0,400.0,0.0,149.0,156.0,18.0,14.0,,,
20240831,90410,,,57.0,56.0,,,,,,91.0,98.0,13.0,16.0,,,
20240831,90411,,,39.0,40.0,,,,,,83.0,105.0,11.0,6.0,2.0,787.0,302.0
20240831,90412,0.0,10.0,57.0,57.0,,,,,,67.0,109.0,6.0,5.0,2.0,995.0,337.0
20240831,90413,0.0,40.0,73.0,70.0,,,,,,182.0,343.0,17.0,18.0,,,
20240831,90501,88.0,114.0,452.0,440.0,1640.0,,2.0,400.0,0.0,544.0,1403.0,33.0,105.0,,,
20240831,90502,64.0,257.0,631.0,598.0,,,,0.0,440.0,476.0,1362.0,46.0,66.0,1.0,493.0,336.0
20240831,90503,0.0,116.0,243.0,239.0,,,,0.0,460.0,262.0,523.0,23.0,89.0,,,
20240831,90504,0.0,110.0,277.0,272.0,,,,0.0,410.0,277.0,727.0,31.0,35.0,1.0,1165.0,375.0
20240831,90505,0.0,8.0,43.0,41.0,,,,,,105.0,64.0,2.0,7.0,,,
20240831,90506,24.0,57.0,372.0,358.0,1640.0,,2.0,400.0,400.0,384.0,644.0,24.0,37.0,,,
20240831,90507,46.0,168.0,493.0,478.0,,,,0.0,814.0,448.0,1349.0,46.0,148.0,1.0,785.0,593.0
20240831,90508,0.0,38.0,47.0,46.0,,,,,,78.0,102.0,4.0,13.0,,,
20240831,90509,0.0,109.0,209.0,204.0,,,,,,311.0,729.0,25.0,28.0,1.0,742.0,300.0
20240831,90510,0.0,82.0,234.0,228.0,,,,0.0,400.0,180.0,474.0,30.0,67.0,,,
20240831,90511,0.0,89.0,326.0,315.0,,,,0.0,400.0,229.0,894.0,20.0,68.0,,,
20240831,90601,0.0,27.0,78.0,75.0,,,,,,207.0,363.0,12.0,8.0,,,
20240831,90602,,,54.0,52.0,,,,,,103.0,68.0,7.0,7.0,,,
20240831,90603,,,54.0,49.0,,,,,,173.0,90.0,13.0,11.0,1.0,597.0,189.0
20240831,90604,0.0,6.0,12.0,12.0,,,,,,43.0,31.0,5.0,3.0,,,
20240831,90605,,,43.0,39.0,,,,0.0,100.0,52.0,76.0,4.0,4.0,,,
20240831,90606,,,75.0,70.0,,,,,,100.0,124.0,11.0,10.0,,,
20240831,90607,0.0,119.0,364.0,352.0,1640.0,,2.0,400.0,0.0,309.0,1181.0,59.0,34.0,2.0,978.0,701.0
20240831,90608,,,64.0,61.0,,,,0.0,130.0,106.0,85.0,7.0,9.0,,,
20240831,90609,0.0,27.0,62.0,60.0,,,,,,109.0,116.0,15.0,9.0,,,
20240831,90610,0.0,31.0,137.0,134.0,,,,0.0,428.0,139.0,363.0,22.0,11.0,1.0,497.0,254.0
20240831,90611,,,75.0,72.0,,,,,,123.0,167.0,13.0,3.0,,,
20240831,90612,,,38.0,38.0,,,,,,80.0,58.0,7.0,2.0,,,
20240831,90613,,,145.0,139.0,1640.0,,2.0,400.0,0.0,369.0,278.0,40.0,12.0,1.0,630.0,367.0
20240831,90614,,,36.0,34.0,,,,0.0,115.0,105.0,54.0,9.0,5.0,1.0,517.0,211.0
20240831,90615,,,52.0,48.0,,,,,,101.0,87.0,8.0,11.0,,,
20240831,90616,,,41.0,40.0,,,,,,108.0,64.0,11.0,7.0,1.0,,
20240831,90701,112.0,106.0,610.0,602.0,,,,0.0,800.0,502.0,3810.0,36.0,89.0,,,
20240831,90702,0.0,79.0,308.0,299.0,1640.0,,2.0,400.0,0.0,420.0,620.0,41.0,22.0,,,
20240831,90703,68.0,0.0,376.0,376.0,0.0,2.0,,0.0,400.0,319.0,649.0,32.0,62.0,,,
20240831,90704,44.0,91.0,383.0,379.0,,,,0.0,420.0,321.0,550.0,32.0,22.0,,,
20240831,90705,60.0,493.0,1180.0,1158.0,1640.0,,2.0,400.0,0.0,1208.0,2500.0,78.0,145.0,1.0,820.0,429.0
20240831,90706,92.0,165.0,737.0,720.0,,,,,,717.0,1546.0,35.0,118.0,,,
20240831,90707,0.0,96.0,260.0,253.0,,,,0.0,650.0,210.0,607.0,20.0,34.0,,,
20240831,90709,52.0,81.0,265.0,257.0,,,,0.0,400.0,462.0,553.0,26.0,30.0,,,
20240831,90710,0.0,41.0,129.0,127.0,,,,,,207.0,295.0,13.0,15.0,,,
20240831,90711,40.0,101.0,417.0,410.0,,,,,,575.0,932.0,37.0,33.0,,,
20240831,90713,0.0,10.0,98.0,96.0,,,,,,99.0,215.0,3.0,9.0,,,
20240831,90714,0.0,95.0,395.0,390.0,,,,0.0,400.0,536.0,840.0,41.0,58.0,1.0,551.0,406.0
20240831,90715,0.0,98.0,272.0,270.0,,,,0.0,400.0,430.0,653.0,38.0,58.0,,,
20240831,90716,0.0,75.0,136.0,132.0,,,,0.0,400.0,294.0,408.0,29.0,6.0,,,
20240831,90717,0.0,147.0,482.0,470.0,,,,0.0,960.0,438.0,1068.0,42.0,109.0,1.0,1050.0,398.0
20240831,90718,0.0,123.0,201.0,200.0,,,,0.0,400.0,152.0,476.0,16.0,16.0,1.0,406.0,188.0
20240831,90719,0.0,133.0,367.0,362.0,,,,0.0,400.0,304.0,1239.0,34.0,40.0,2.0,1485.0,664.0
20240831,90720,0.0,46.0,216.0,216.0,,,,0.0,400.0,229.0,455.0,17.0,31.0,,,
20240831,90721,0.0,69.0,156.0,152.0,0.0,2.0,,0.0,400.0,65.0,306.0,11.0,42.0,,,
20240831,90722,,,138.0,121.0,820.0,,2.0,400.0,0.0,198.0,688.0,20.0,12.0,1.0,739.0,453.0
20240831,90723,0.0,30.0,144.0,143.0,1640.0,,2.0,400.0,0.0,118.0,305.0,17.0,13.0,,,
20240831,90724,0.0,13.0,167.0,161.0,,,,,,227.0,277.0,23.0,27.0,,,
20240831,90725,0.0,18.0,95.0,94.0,,,,,,55.0,236.0,4.0,8.0,,,
20240831,100101,385.0,378.0,502.0,434.0,,,,,,774.0,13539.0,63.0,189.0,,,
20240831,100102,159.0,358.0,770.0,692.0,,,,,,1467.0,11228.0,101.0,414.0,1.0,427.0,332.0
20240831,100103,60.0,649.0,1339.0,1297.0,,,,0.0,1778.0,1107.0,3163.0,81.0,209.0,,,
20240831,100104,56.0,856.0,1826.0,1775.0,,,,0.0,1290.0,1443.0,3918.0,103.0,269.0,1.0,642.0,570.0
20240831,100105,0.0,185.0,513.0,480.0,,,,,,552.0,755.0,37.0,53.0,,,
20240831,100106,0.0,120.0,410.0,402.0,,,,0.0,800.0,369.0,809.0,35.0,100.0,1.0,1039.0,628.0
20240831,100107,0.0,194.0,305.0,286.0,,,,,,463.0,1000.0,28.0,119.0,,,
20240831,100108,0.0,123.0,359.0,343.0,,,,0.0,390.0,305.0,703.0,33.0,123.0,,,
20240831,100109,0.0,660.0,1818.0,1746.0,,,,0.0,1450.0,1556.0,3874.0,106.0,182.0,1.0,1214.0,865.0
20240831,100110,0.0,72.0,230.0,227.0,,,,,,191.0,335.0,18.0,54.0,1.0,,
20240831,100111,100.0,396.0,374.0,309.0,,,,,,798.0,3046.0,30.0,244.0,,,
20240831,100112,0.0,98.0,236.0,230.0,,,,0.0,390.0,211.0,536.0,20.0,64.0,,,
20240831,100113,0.0,484.0,943.0,904.0,,,,0.0,400.0,418.0,2207.0,54.0,148.0,1.0,437.0,370.0
20240831,100201,64.0,279.0,1281.0,1252.0,,,,,,1074.0,4556.0,73.0,192.0,,,
20240831,100202,0.0,116.0,289.0,287.0,,,,,,267.0,481.0,21.0,41.0,1.0,,
20240831,100203,0.0,58.0,170.0,169.0,,,,0.0,400.0,207.0,309.0,20.0,23.0,1.0,767.0,471.0
20240831,100204,0.0,172.0,476.0,465.0,,,,,,303.0,843.0,20.0,68.0,,,
20240831,100205,0.0,271.0,703.0,684.0,,,,0.0,870.0,585.0,1141.0,50.0,112.0,,,
20240831,100206,0.0,77.0,179.0,180.0,,,,0.0,400.0,156.0,262.0,13.0,23.0,,,
20240831,100207,0.0,431.0,923.0,880.0,,,,0.0,930.0,891.0,2305.0,73.0,93.0,1.0,415.0,167.0
20240831,100208,0.0,125.0,157.0,152.0,,,,,,190.0,1169.0,16.0,60.0,,,
20240831,100301,0.0,205.0,318.0,303.0,,,,,,322.0,2093.0,25.0,60.0,1.0,,
20240831,100307,0.0,123.0,414.0,407.0,,,,0.0,389.0,345.0,752.0,24.0,47.0,1.0,397.0,282.0
20240831,100311,0.0,432.0,693.0,657.0,,,,0.0,811.0,380.0,1581.0,52.0,170.0,1.0,1013.0,700.0
20240831,100313,42.0,181.0,521.0,505.0,,,,,,584.0,1396.0,55.0,53.0,,,
20240831,100316,0.0,50.0,72.0,70.0,,,,,,114.0,311.0,8.0,25.0,,,
20240831,100317,0.0,208.0,530.0,514.0,,,,,,393.0,882.0,33.0,119.0,,,
20240831,100321,0.0,48.0,213.0,205.0,,,,,,183.0,310.0,15.0,33.0,,,
20240831,100322,0.0,108.0,213.0,204.0,,,,,,220.0,293.0,20.0,21.0,1.0,266.0,184.0
20240831,100323,0.0,80.0,241.0,229.0,,,,,,309.0,488.0,22.0,60.0,,,
20240831,100401,0.0,336.0,601.0,584.0,,,,0.0,400.0,408.0,1360.0,43.0,96.0,1.0,845.0,603.0
20240831,100402,0.0,160.0,382.0,367.0,,,,0.0,400.0,253.0,679.0,23.0,194.0,,,
20240831,100403,0.0,42.0,131.0,122.0,1640.0,,2.0,400.0,0.0,134.0,294.0,19.0,22.0,,,
20240831,100404,0.0,301.0,736.0,718.0,3484.0,,4.0,850.0,0.0,558.0,1408.0,54.0,126.0,,,
20240831,100501,39.0,228.0,1143.0,1116.0,1640.0,,2.0,400.0,400.0,1019.0,4030.0,71.0,219.0,1.0,,
20240831,100502,0.0,52.0,184.0,172.0,,,,,,180.0,281.0,22.0,19.0,,,
20240831,100503,0.0,187.0,443.0,434.0,,,,,,428.0,1076.0,24.0,68.0,1.0,1293.0,730.0
20240831,100504,0.0,250.0,682.0,659.0,1640.0,,2.0,400.0,0.0,582.0,1172.0,34.0,138.0,2.0,705.0,620.0
20240831,100505,0.0,48.0,162.0,160.0,1640.0,,2.0,400.0,0.0,129.0,426.0,14.0,29.0,,,
20240831,100506,0.0,142.0,355.0,345.0,1640.0,,2.0,400.0,0.0,221.0,865.0,21.0,40.0,,,
20240831,100507,44.0,278.0,1043.0,982.0,,,,,,930.0,3171.0,82.0,152.0,4.0,2232.0,1499.0
20240831,100508,0.0,101.0,238.0,236.0,,,,,,201.0,509.0,8.0,22.0,,,
20240831,100509,0.0,215.0,524.0,497.0,1640.0,,2.0,400.0,0.0,363.0,1005.0,40.0,102.0,1.0,420.0,292.0
20240831,100510,0.0,110.0,361.0,354.0,,,,0.0,500.0,326.0,579.0,19.0,69.0,,,
20240831,100511,0.0,101.0,188.0,183.0,1640.0,,2.0,400.0,0.0,212.0,388.0,19.0,21.0,,,
20240831,100601,80.0,61.0,567.0,472.0,,,,0.0,400.0,1016.0,8439.0,70.0,323.0,,,
20240831,100602,0.0,274.0,689.0,655.0,,,,0.0,400.0,390.0,1608.0,55.0,261.0,1.0,614.0,508.0
20240831,100603,0.0,209.0,408.0,395.0,1640.0,,2.0,400.0,400.0,214.0,781.0,31.0,98.0,,,
20240831,100604,122.0,383.0,1024.0,958.0,,,,0.0,805.0,700.0,5033.0,80.0,227.0,,,
20240831,100605,12.0,209.0,514.0,490.0,,,,,,503.0,1830.0,49.0,168.0,1.0,426.0,300.0
20240831,100606,0.0,453.0,970.0,910.0,,,,0.0,400.0,660.0,2163.0,68.0,251.0,,,
20240831,100607,0.0,185.0,436.0,425.0,,,,,,254.0,1112.0,31.0,63.0,,,
20240831,100608,16.0,70.0,232.0,203.0,,,,,,526.0,1197.0,19.0,135.0,,,
20240831,100609,0.0,255.0,398.0,382.0,,,,,,322.0,703.0,29.0,72.0,,,
20240831,100610,0.0,140.0,228.0,216.0,,,,,,152.0,451.0,18.0,84.0,2.0,,
20240831,100701,0.0,528.0,1686.0,1650.0,,,,0.0,551.0,975.0,3552.0,100.0,201.0,,,
20240831,100702,0.0,568.0,787.0,754.0,,,,0.0,923.0,386.0,1370.0,52.0,124.0,1.0,569.0,274.0
20240831,100703,0.0,90.0,356.0,349.0,,,,,,176.0,538.0,22.0,24.0,,,
20240831,100704,0.0,86.0,358.0,343.0,,,,,,210.0,813.0,19.0,146.0,1.0,979.0,539.0
20240831,100705,0.0,126.0,297.0,287.0,,,,,,141.0,782.0,18.0,133.0,1.0,,
20240831,100801,52.0,688.0,2044.0,1929.0,1640.0,,2.0,400.0,888.0,1113.0,5448.0,113.0,237.0,,,
20240831,100802,0.0,478.0,1158.0,1123.0,,,,0.0,500.0,714.0,2774.0,78.0,283.0,2.0,1413.0,826.0
20240831,100803,0.0,669.0,1335.0,1300.0,,,,0.0,1176.0,744.0,3725.0,54.0,193.0,1.0,983.0,368.0
20240831,100804,0.0,564.0,1408.0,1375.0,,,,0.0,2104.0,960.0,2497.0,60.0,155.0,1.0,892.0,613.0
20240831,100901,60.0,239.0,671.0,611.0,1640.0,,4.0,400.0,0.0,417.0,4345.0,74.0,110.0,,,
20240831,100902,0.0,238.0,290.0,269.0,,,,,,238.0,2642.0,80.0,59.0,1.0,509.0,310.0
20240831,100903,0.0,302.0,289.0,268.0,,,,,,297.0,1529.0,54.0,46.0,,,
20240831,100904,0.0,83.0,302.0,290.0,,,,,,314.0,2102.0,53.0,75.0,1.0,799.0,443.0
20240831,100905,0.0,408.0,293.0,277.0,,,,0.0,462.0,184.0,2140.0,71.0,35.0,,,
20240831,101001,0.0,116.0,427.0,415.0,,,,,,370.0,1032.0,32.0,57.0,1.0,309.0,157.0
20240831,101002,0.0,128.0,182.0,177.0,,,,,,204.0,568.0,19.0,56.0,1.0,393.0,305.0
20240831,101003,0.0,36.0,90.0,86.0,,,,,,147.0,208.0,19.0,6.0,,,
20240831,101004,,,39.0,39.0,,,,,,51.0,71.0,4.0,4.0,,,
20240831,101005,0.0,124.0,560.0,546.0,,,,,,417.0,877.0,53.0,172.0,,,
20240831,101006,0.0,48.0,145.0,143.0,,,,,,185.0,222.0,14.0,76.0,,,
20240831,101007,0.0,141.0,515.0,500.0,,,,,,359.0,1167.0,36.0,79.0,3.0,1678.0,793.0
20240831,101101,20.0,151.0,550.0,525.0,1640.0,,2.0,400.0,400.0,520.0,1274.0,42.0,79.0,1.0,619.0,435.0
20240831,101102,,,111.0,108.0,,,,,,165.0,283.0,11.0,24.0,,,
20240831,101103,0.0,45.0,125.0,125.0,,,,,,113.0,230.0,12.0,14.0,,,
20240831,101104,0.0,140.0,602.0,577.0,1640.0,,2.0,400.0,0.0,538.0,1055.0,43.0,84.0,1.0,973.0,468.0
20240831,101105,0.0,34.0,93.0,91.0,,,,,,122.0,218.0,10.0,18.0,1.0,252.0,158.0
20240831,101106,0.0,159.0,428.0,406.0,,,,0.0,400.0,521.0,874.0,36.0,214.0,1.0,,
20240831,101107,0.0,48.0,131.0,128.0,,,,,,134.0,312.0,12.0,27.0,,,
20240831,101108,0.0,70.0,277.0,272.0,1640.0,,2.0,400.0,0.0,275.0,414.0,23.0,33.0,,,
20240831,110101,36.0,0.0,619.0,480.0,,,,,,423.0,19412.0,73.0,268.0,,,
20240831,110102,116.0,49.0,190.0,147.0,,,,,,222.0,4746.0,22.0,92.0,,,
20240831,110103,72.0,0.0,241.0,188.0,,,,,,399.0,2981.0,23.0,97.0,,,
20240831,110104,,,60.0,57.0,,,,,,135.0,824.0,13.0,25.0,,,
20240831,110105,56.0,0.0,49.0,42.0,,,,,,153.0,1404.0,8.0,35.0,,,
20240831,110106,168.0,0.0,380.0,285.0,,,,,,231.0,5296.0,29.0,131.0,,,
20240831,110107,44.0,0.0,42.0,39.0,,,,,,156.0,854.0,12.0,39.0,,,
20240831,110108,165.0,0.0,344.0,251.0,,,,,,176.0,5427.0,32.0,133.0,,,
20240831,110109,92.0,0.0,45.0,42.0,,,,,,118.0,1277.0,17.0,5.0,,,
20240831,110110,0.0,71.0,52.0,39.0,,,,,,114.0,1350.0,15.0,14.0,,,
20240831,110111,190.0,0.0,198.0,166.0,,,,,,403.0,4687.0,48.0,93.0,,,
20240831,110112,324.0,0.0,259.0,190.0,,,,,,175.0,2686.0,22.0,77.0,,,
20240831,110113,20.0,0.0,53.0,51.0,,,,,,82.0,613.0,8.0,59.0,,,
20240831,110114,,,7.0,7.0,,,,,,188.0,106.0,11.0,10.0,,,
20240831,110201,,,428.0,330.0,,,,,,458.0,13780.0,56.0,141.0,,,
20240831,110202,,,47.0,42.0,,,,,,177.0,1302.0,18.0,15.0,,,
20240831,110203,,,12.0,11.0,,,,,,84.0,66.0,11.0,2.0,,,
20240831,110204,,,51.0,47.0,,,,,,127.0,2939.0,32.0,83.0,,,
20240831,110205,68.0,0.0,48.0,47.0,,,,,,140.0,2122.0,31.0,35.0,,,
20240831,110206,0.0,130.0,502.0,392.0,,,,,,504.0,3786.0,34.0,66.0,,,
20240831,110207,76.0,0.0,479.0,355.0,,,,,,526.0,6416.0,31.0,147.0,,,
20240831,110208,,,16.0,14.0,,,,,,146.0,51.0,8.0,4.0,,,
20240831,110209,,,6.0,6.0,,,,0.0,399.0,116.0,132.0,16.0,,,,
20240831,110210,32.0,0.0,231.0,158.0,,,,,,342.0,3497.0,28.0,46.0,,,
20240831,110211,,,56.0,50.0,,,,,,62.0,370.0,4.0,25.0,,,
20240831,110301,0.0,107.0,197.0,167.0,,,,,,422.0,4943.0,29.0,229.0,,,
20240831,110302,,,32.0,31.0,,,,,,104.0,360.0,14.0,38.0,,,
20240831,110303,,,60.0,59.0,,,,,,188.0,599.0,15.0,108.0,,,
20240831,110304,,,84.0,80.0,,,,,,52.0,2276.0,7.0,68.0,,,
20240831,110305,95.0,18.0,239.0,194.0,,,,,,401.0,2886.0,30.0,168.0,,,
20240831,110401,68.0,0.0,52.0,46.0,,,,,,160.0,1406.0,24.0,35.0,,,
20240831,110402,16.0,0.0,31.0,29.0,,,,,,61.0,245.0,8.0,7.0,,,
20240831,110403,28.0,0.0,28.0,24.0,,,,,,97.0,433.0,18.0,25.0,,,
20240831,110404,,,21.0,21.0,,,,,,81.0,173.0,6.0,10.0,,,
20240831,110405,,,1.0,1.0,,,,,,45.0,48.0,3.0,,,,
20240831,110501,116.0,0.0,387.0,322.0,,,,,,424.0,8757.0,39.0,80.0,,,
20240831,110502,,,28.0,27.0,,,,,,124.0,247.0,12.0,12.0,,,
20240831,110503,,,85.0,89.0,,,,,,99.0,1129.0,16.0,15.0,,,
20240831,110504,,,157.0,147.0,,,,,,371.0,2499.0,28.0,27.0,,,
20240831,110505,,,80.0,74.0,,,,,,42.0,1295.0,8.0,10.0,,,
20240831,110506,60.0,0.0,330.0,247.0,,,,,,381.0,1612.0,10.0,61.0,,,
20240831,110507,100.0,0.0,307.0,268.0,,,,,,255.0,3894.0,21.0,58.0,,,
20240831,110508,120.0,0.0,152.0,120.0,,,,,,98.0,2441.0,15.0,47.0,,,
20240831,120101,190.0,208.0,323.0,283.0,,,,,,511.0,11583.0,48.0,67.0,,,
20240831,120104,,,1.0,1.0,,,,,,45.0,12.0,1.0,2.0,,,
20240831,120105,0.0,21.0,51.0,51.0,,,,,,154.0,49.0,7.0,9.0,,,
20240831,120106,0.0,18.0,19.0,17.0,,,,,,99.0,71.0,9.0,7.0,1.0,833.0,457.0
20240831,120107,176.0,679.0,722.0,592.0,,,,,,1352.0,5191.0,31.0,133.0,,,
20240831,120108,0.0,31.0,62.0,60.0,,,,,,178.0,226.0,11.0,18.0,,,
20240831,120111,0.0,81.0,34.0,32.0,,,,,,177.0,384.0,10.0,2.0,,,
